,original_img_path,cell_image_path,label
703,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_2N.jpg,7
704,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_2O.jpg,7
705,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3A.jpg,7
706,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3B.jpg,7
707,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3C.jpg,7
708,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3D.jpg,7
709,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3E.jpg,7
710,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3F.jpg,7
711,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3G.jpg,7
712,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3H.jpg,7
713,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3I.jpg,7
714,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3J.jpg,7
715,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3K.jpg,7
716,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3L.jpg,7
717,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3M.jpg,7
718,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3N.jpg,7
719,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_3O.jpg,7
720,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4A.jpg,7
721,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4B.jpg,7
722,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4C.jpg,7
723,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4D.jpg,7
724,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4E.jpg,7
725,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4F.jpg,7
726,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4G.jpg,7
727,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4H.jpg,7
728,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4I.jpg,7
729,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4J.jpg,7
730,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4K.jpg,7
731,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4L.jpg,7
732,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4M.jpg,7
733,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4N.jpg,7
734,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_4O.jpg,7
735,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5A.jpg,7
736,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5B.jpg,7
737,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5C.jpg,7
738,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5D.jpg,7
739,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5E.jpg,7
740,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5F.jpg,7
741,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5G.jpg,7
742,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5H.jpg,7
743,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5I.jpg,7
744,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5J.jpg,7
745,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5K.jpg,7
746,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5L.jpg,7
747,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5M.jpg,7
748,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5N.jpg,7
749,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_5O.jpg,7
750,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6A.jpg,7
751,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6B.jpg,7
752,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6C.jpg,7
753,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6D.jpg,4
754,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6E.jpg,3
755,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6F.jpg,7
756,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6G.jpg,7
757,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6H.jpg,7
758,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6I.jpg,7
759,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6J.jpg,7
760,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6K.jpg,7
761,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6L.jpg,7
762,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6M.jpg,7
763,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6N.jpg,7
764,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_6O.jpg,7
765,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7A.jpg,7
766,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7B.jpg,7
767,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7C.jpg,7
768,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7D.jpg,7
769,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7E.jpg,3
770,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7F.jpg,5
771,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7G.jpg,7
772,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7H.jpg,7
773,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7I.jpg,7
774,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7J.jpg,7
775,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7K.jpg,7
776,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7L.jpg,7
777,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7M.jpg,7
778,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7N.jpg,7
779,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_7O.jpg,7
780,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8A.jpg,7
781,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8B.jpg,7
782,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8C.jpg,7
783,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8D.jpg,7
784,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8E.jpg,7
785,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8F.jpg,5
786,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8G.jpg,6
787,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8H.jpg,6
788,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8I.jpg,1
789,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8J.jpg,7
790,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8K.jpg,7
791,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8L.jpg,7
792,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8M.jpg,7
793,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8N.jpg,7
794,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_8O.jpg,7
795,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9A.jpg,7
796,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9B.jpg,7
797,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9C.jpg,7
798,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9D.jpg,7
799,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9E.jpg,7
800,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9F.jpg,7
801,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9G.jpg,7
802,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9H.jpg,7
803,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9I.jpg,7
804,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9J.jpg,7
805,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9K.jpg,7
806,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9L.jpg,7
807,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9M.jpg,7
808,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9N.jpg,7
809,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_9O.jpg,7
810,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10A.jpg,7
811,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10B.jpg,7
812,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10C.jpg,7
813,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10D.jpg,7
814,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10E.jpg,7
815,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10F.jpg,7
816,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10G.jpg,7
817,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10H.jpg,7
818,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10I.jpg,7
819,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10J.jpg,7
820,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10K.jpg,7
821,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10L.jpg,7
822,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10M.jpg,7
823,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10N.jpg,7
824,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_10O.jpg,7
825,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11A.jpg,7
826,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11B.jpg,7
827,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11C.jpg,7
828,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11D.jpg,7
829,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11E.jpg,7
830,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11F.jpg,7
831,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11G.jpg,7
832,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11H.jpg,7
833,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11I.jpg,7
834,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11J.jpg,7
835,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11K.jpg,7
836,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11L.jpg,7
837,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11M.jpg,7
838,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11N.jpg,7
839,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_11O.jpg,7
840,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12A.jpg,7
841,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12B.jpg,7
842,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12C.jpg,7
843,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12D.jpg,7
844,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12E.jpg,7
845,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12F.jpg,7
846,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12G.jpg,7
847,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12H.jpg,7
848,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12I.jpg,7
849,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12J.jpg,7
850,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12K.jpg,7
851,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12L.jpg,7
852,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12M.jpg,7
853,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12N.jpg,7
854,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_12O.jpg,7
855,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13A.jpg,7
856,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13B.jpg,7
857,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13C.jpg,7
858,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13D.jpg,7
859,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13E.jpg,7
860,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13F.jpg,7
861,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13G.jpg,7
862,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13H.jpg,7
863,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13I.jpg,7
864,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13J.jpg,7
865,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13K.jpg,7
866,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13L.jpg,7
867,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13M.jpg,7
868,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13N.jpg,7
869,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_13O.jpg,7
870,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14A.jpg,7
871,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14B.jpg,7
872,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14C.jpg,7
873,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14D.jpg,7
874,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14E.jpg,7
875,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14F.jpg,7
876,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14G.jpg,7
877,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14H.jpg,7
878,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14I.jpg,7
879,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14J.jpg,7
880,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14K.jpg,7
881,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14L.jpg,7
882,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14M.jpg,7
883,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14N.jpg,7
884,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_14O.jpg,7
885,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15A.jpg,7
886,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15B.jpg,7
887,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15C.jpg,7
888,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15D.jpg,7
889,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15E.jpg,7
890,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15F.jpg,7
891,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15G.jpg,7
892,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15H.jpg,7
893,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15I.jpg,7
894,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15J.jpg,7
895,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15K.jpg,7
896,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15L.jpg,7
897,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15M.jpg,7
898,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15N.jpg,7
899,../data/train/input/regular_task/1_04.jpg,../data/cell/train/grid_4/cell_15O.jpg,7
900,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1A.jpg,7
901,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1B.jpg,7
902,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1C.jpg,7
903,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1D.jpg,7
904,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1E.jpg,7
905,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1F.jpg,7
906,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1G.jpg,7
907,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1H.jpg,7
908,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1I.jpg,7
909,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1J.jpg,7
910,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1K.jpg,7
911,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1L.jpg,7
912,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1M.jpg,7
913,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1N.jpg,7
914,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_1O.jpg,7
915,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2A.jpg,7
916,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2B.jpg,7
917,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2C.jpg,7
918,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2D.jpg,7
919,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2E.jpg,7
920,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2F.jpg,7
921,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2G.jpg,7
922,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2H.jpg,7
923,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2I.jpg,7
924,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2J.jpg,7
925,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2K.jpg,7
926,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2L.jpg,7
927,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2M.jpg,7
928,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2N.jpg,7
929,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_2O.jpg,7
930,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3A.jpg,7
931,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3B.jpg,7
932,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3C.jpg,7
933,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3D.jpg,7
934,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3E.jpg,7
935,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3F.jpg,7
936,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3G.jpg,7
937,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3H.jpg,7
938,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3I.jpg,7
939,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3J.jpg,7
940,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3K.jpg,7
941,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3L.jpg,7
942,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3M.jpg,7
943,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3N.jpg,7
944,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_3O.jpg,7
945,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4A.jpg,7
946,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4B.jpg,7
947,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4C.jpg,7
948,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4D.jpg,7
949,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4E.jpg,7
950,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4F.jpg,7
951,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4G.jpg,7
952,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4H.jpg,7
953,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4I.jpg,7
954,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4J.jpg,7
955,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4K.jpg,7
956,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4L.jpg,7
957,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4M.jpg,7
958,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4N.jpg,7
959,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_4O.jpg,7
960,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5A.jpg,7
961,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5B.jpg,7
962,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5C.jpg,7
963,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5D.jpg,7
964,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5E.jpg,7
965,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5F.jpg,7
966,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5G.jpg,7
967,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5H.jpg,7
968,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5I.jpg,7
969,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5J.jpg,7
970,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5K.jpg,7
971,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5L.jpg,7
972,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5M.jpg,7
973,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5N.jpg,7
974,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_5O.jpg,7
975,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6A.jpg,7
976,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6B.jpg,1
977,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6C.jpg,4
978,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6D.jpg,4
979,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6E.jpg,3
980,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6F.jpg,7
981,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6G.jpg,7
982,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6H.jpg,7
983,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6I.jpg,7
984,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6J.jpg,7
985,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6K.jpg,7
986,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6L.jpg,7
987,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6M.jpg,7
988,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6N.jpg,7
989,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_6O.jpg,7
990,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_7A.jpg,7
991,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_7B.jpg,7
992,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_7C.jpg,7
993,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_7D.jpg,7
994,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_7E.jpg,3
995,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_7F.jpg,5
996,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_7G.jpg,7
997,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_7H.jpg,7
998,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_7I.jpg,7
999,../data/train/input/regular_task/1_05.jpg,../data/cell/train/grid_5/cell_7J.jpg,7
